what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464855906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464855956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464855980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856013
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856838
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464856997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857429
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857588
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857909
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464857978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464858020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464858055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464858095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464858160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397464858180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464860091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464860999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464882118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464883730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464884808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464885732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464915557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464921378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464922632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464927737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464947345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464967321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464969332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464981640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464985648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464993207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464994471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465001594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465005863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465022753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465026834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465038873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465040454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465042165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465043416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465060435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465065808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465073288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465089508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465090585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465102554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465105095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465108432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465113728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465151931
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1397465164514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465165332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465166207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465181875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397465182837
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465197673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465202153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465204287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465213655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465217720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465218760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465263593
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465265185
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465275337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465294826
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397465296335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465300604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465301477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465332017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465339300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465340550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465355018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465363170
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465364186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465410221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465410646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465423481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465423942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465430254
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465434988
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397465441906
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397465441971
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465464627
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397465464794
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397465464849
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1397465468010
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465474744
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397465474902
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465478583
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397465478726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465510078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465511089
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397465512154
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397465516370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465522256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397465528674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465529675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465543815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465551325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465553069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465553725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465863252
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397465865165
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397465868301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465879349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465881523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465900795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465911235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465925546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465934254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465937362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465938051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465952898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465989614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465994737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465997110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465998970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397465999963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466004386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466005185
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466019914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466020970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466023202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466063657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466067547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466068832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397466085882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397467930832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397467931324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397467944141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397467963780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397467994798
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397467997030
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397468003108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397468006411
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397468332274
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1397468338519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397468338535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397468340692
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397468340919
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1397468341213
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1397468341214
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui",1397468341214
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100822-0100,"org.eclipse.php.debug.ui",1397468341214
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1397468341215
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1397468341216
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1397468341216
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1397468341216
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1397468341216
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100822-0100,"org.eclipse.php.debug.core",1397468341225
stopped,bundle,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui",1397468341225
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1397468341225
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1397468341226
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1397468341228
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1397468341229
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1397468341229
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1397468341230
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1397468341230
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1397468341231
stopped,bundle,org.eclipse.rse.files.ui,3.1.101.v201009071110,"org.eclipse.rse.files.ui",1397468341232
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1397468341233
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1397468341233
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1397468341233
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1397468341233
stopped,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1397468341233
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1397468341233
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1397468341234
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1397468341234
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.1.v201007022358,"org.eclipse.wst.xml.xpath.ui",1397468341235
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1397468341237
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1397468341238
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1397468341238
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1397468341239
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1397468341239
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1397468341240
