what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462956244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462957134
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462963521
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462967387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462998695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462999686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463016551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463018511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463019862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463022318
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463023843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397463038981
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397463041820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463042980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463051090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397463131615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463132727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463144152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463145221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463163168
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397463165078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463172905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463176575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463177017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463181526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463188321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463189161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463189690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463191623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463198066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463203550
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463208839
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463208914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463217333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463221236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463228958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463229851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463234549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463235556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463236788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463241848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463245069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463246823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463266981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463270104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463278535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463285387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463328645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463335250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463366605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463367458
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463370345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463372908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463374730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463385588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463391602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463394365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463396348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463401484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463403484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463414076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463416047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397463433766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463434850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463436154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463439613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463444062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463445020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463464059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463470171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463471210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397463477975
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463490387
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463491154
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463498371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463509787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463510985
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397463517368
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463517512
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463517583
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397463545568
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463545713
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463545768
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397463553166
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463553334
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463660462
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463671699
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463680958
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463698706
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463704047
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463705702
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463767669
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463780653
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463784591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463835937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463837531
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463849087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463850353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463854240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463855321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463857298
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463858909
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463863137
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463864745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463873345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463874357
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463877108
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463878222
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463879634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463880965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463882557
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463886120
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463888638
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463888638
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463891413
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463891413
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463893467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463895673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463897328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463897992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397463975705
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463981245
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397463985056
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463985056
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397463986355
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463986538
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397463986600
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1397463995592
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1397463995741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1397463995890
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1397463996726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397463998360
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464000121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464019015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464020402
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464021828
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464055981
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464075337
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464076951
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.add.block.comment",1397464091821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464093064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464117733
error,log,,,"null",1397464152199
error,log,,,"null",1397464154137
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464161903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464162942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464189954
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464191752
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464195087
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464203118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464203845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464209694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1397464229469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464231161
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397464232862
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464232956
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464233017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397464242701
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464246368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464247245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464261534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464268873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464275255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464290185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464317388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464318757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464329439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464334682
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464349954
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464351756
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397464352445
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464354029
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1397464354863
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397464362211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397464362378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397464362534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397464362652
error,log,,,"null",1397464372130
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397464372139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464377899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464378781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464391542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1397464403695
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397464405310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397464406298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464408109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397464429560
