what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397460953825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397460960864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397460963313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397460966552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397460970320
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461007011
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461007116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461612361
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461614542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461667216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461699964
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461700988
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461703086
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461703086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461705274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1397461705291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461720832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461724848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461729834
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397461737646
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461751489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461753166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1397461753185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397461754708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461758102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461763754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461764239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461764807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461766666
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1397461769494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461771251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461780548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461792427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461796968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461797146
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461805168
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461805236
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1397461822176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461869118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461875455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461895015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461898948
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461907548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461909589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461909714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461909854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461909974
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397461910329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461917121
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461917280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461917415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397461919233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397461921142
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1397461921352
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397461923553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461925457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461925611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461925754
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397461925882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397461926295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462083988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462090389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462095936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462124878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462136329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462145161
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462145314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462145450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397462146210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462157501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462158537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462207593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462216028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462217599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462239648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462240733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462314175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462317596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462352617
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462356497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462367580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462370466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462385284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462386144
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462387323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1397462392682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397462401386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462402455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462403619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462411157
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462412501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462420443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462425153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462433177
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462433339
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462433482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462433625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1397462433762
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462434412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397462436346
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462437844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462438900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462453935
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462456154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462463569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462470459
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462472151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462474346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462475257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462503788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462508553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462510001
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462512024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462513075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462519205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462520795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462525202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462534845
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462535871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462548077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1397462550120
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1397462552792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462553885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462557955
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462558929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462577298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1397462597283
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1397462600251
